State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,14:30,Gold,₹100,188,2
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,14:30,Premium3D,₹180,310,41
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,14:30,RedPlus3D,₹230,24,1
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,14:30,Balcony3D,₹230,100,2
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,14:30,RoyalCircle3D,₹130,413,7
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,14:30,Platinum,₹165,116,10
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,14:30,Gold,₹140,260,25
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,14:30,Standard3D,₹180,122,4
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,14:30,Platinum,₹260,8,0
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,14:30,Gold,₹160,102,2
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,14:30,Recliner,₹350,27,3
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,14:30,Sofa,₹200,82,13
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,14:30,Platinum,₹140,308,42
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,14:30,Balcony,₹150,120,82
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,14:30,FirstClass,₹100,279,241
Kerala,Haripad,"BMS|SnTheatreHaripad",Malayalam,14:30,Screen2,₹110,259,1
Kerala,Thrissur,"BMS|SreelakshmiCinemaAmballur4K2KLaserProjection",Malayalam,14:30,Platinum,₹150,277,0
Kerala,Edappal,"BMS|SaradaMoviesEdappal",Malayalam,14:30,Platinum,₹110,270,14
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,14:30,Platinum,₹250,26,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,14:30,Gold,₹150,216,0
Kerala,Kozhikode,"BMS|SurabhiCinemasKozhikode",Malayalam,14:30,BluePearl,₹210,186,21
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,14:30,Balcony,₹140,82,4
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,14:30,FirstClass,₹100,404,25
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,14:30,Sofa,₹250,46,0
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,14:30,Platinum,₹150,130,15
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,14:30,GoldenClass,₹110,238,7
Kerala,Guruvayur,"PTM|DevakiCinemasGuruvayur",Malayalam,14:30,FirstClass,₹110,474,7
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,14:30,DiamondCircle,₹190,19,0
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,14:30,GoldCircle,₹120,276,0
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,14:30,Balcony,₹180,140,-18
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,14:30,FirstClass,₹150,680,-58
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,14:30,Recliner,₹450,28,14
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,14:30,Executive,₹150,444,18
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Malayalam,14:30,Audi13DChargesInclusive,₹200,200,20
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,14:30,Platinum,₹180,90,8
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,14:30,Gold,₹160,126,1
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,14:30,Silver,₹140,18,0
Kerala,Pathanamthitta,"BMS|UpasanaTheatreRanni",Malayalam,14:30,GoldClass,₹110,240,3
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,14:30,Sofa,₹180,14,1
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,14:30,Gold,₹160,40,0
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,14:30,Silver,₹129,180,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,14:30,Paradise,₹129.8,354,279
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,14:30,Balcony,₹150,188,0
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,14:30,Circle,₹130,451,5
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,14:30,Gold3D,₹160,112,13
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,14:30,Executive,₹250,30,0
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,14:30,Platinum,₹130,238,5
Kerala,Trivandrum,"BMS|SwaramLayamCinemasKattakada",Malayalam,14:30,Layam3D,₹159.8,143,0
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,14:30,Sofa3D,₹200,18,0
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,14:30,Platinum3D,₹170,160,6
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,14:30,Lounge3D,₹180,14,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,14:30,PlatinumFamilyCircle,₹135,96,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,14:30,Platinum,₹135,136,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,14:30,GoldFamilyCircle,₹125,94,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,14:30,Gold,₹125,294,0
Kerala,Kozhikode,"PTM|MallikaPlexDolbyAtmosCalicut",Malayalam,14:30,Executive3DChargesInclusive,₹170,192,4
Kerala,Malappuram,"PTM|MallikaPlexRachanaNaveenMalappuram",Malayalam,14:30,Sofa,₹200,0,-28
Kerala,Malappuram,"PTM|MallikaPlexRachanaNaveenMalappuram",Malayalam,14:30,Executive,₹129.8,287,7
Kerala,Adoor,"PTM|SmithaTheatreUfoDtsAdoor",Malayalam,14:30,Reserved,₹90,399,334
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,14:30,ReclineCircle3DChargesInclusive,₹270,4,0
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,14:30,FamilyCircle3DChargesInclusive,₹150,92,5
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,14:30,Diamond3DChargesInclusive,₹130,194,2
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,14:30,RoyalCircle,₹180,415,36
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Tamil,14:30,RoyalCircle,₹180,484,39
Kerala,Pattambi,"BMS|AlexMoviesPattambi",Malayalam,14:30,ElishaCircle,₹110,320,2
Kerala,Trivandrum,"BMS|HarisreeTheatre4K3DDolby71Kazhakuttom",Malayalam,14:30,Platinum,₹129.8,565,2
Kerala,Mattannur,"BMS|MagicFramesSahinaCinemasMattannur",Malayalam,14:30,Audi2,₹129.78,144,24
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,14:30,Platinum3D,₹280,30,0
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,14:30,Executive3D,₹180,417,3
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,14:30,Platinum,₹170,180,11
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,14:30,Gold,₹150,207,2
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,14:30,MathaDaliya,₹150,235,235
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,14:30,MathaLotus,₹129.78,784,18
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,14:30,Elite,₹125,159,11
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,14:30,Premium,₹100,16,0
Kerala,Muvattupuzha,"BMS|EvmLatha4K3DRgbPureLaser71Muvattupuzha",Malayalam,14:30,Deluxe,₹150,292,4
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,14:30,Recliner3D,₹330,16,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,14:30,Sofa3D,₹230,34,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,14:30,Premium3D,₹160,286,1
Kerala,Malappuram,"PTM|PadmamTheatreAC2KDownHill",Malayalam,14:30,Platinum,₹129.8,254,13
Kerala,Peravoor,"BMS|AuraCinemasPeravoor",Malayalam,14:30,Screen1,₹130,162,0
Kerala,Koottanad,"PTM|SapthaTharangScreen22KAtmosKannichirakkalMall",Malayalam,14:30,Executive,₹220,17,0
Kerala,Koottanad,"PTM|SapthaTharangScreen22KAtmosKannichirakkalMall",Malayalam,14:30,Platinum,₹110,252,26
Kerala,Koothattukulam,"PTM|VCinema",Malayalam,14:30,Platinum,₹250,15,0
Kerala,Koothattukulam,"PTM|VCinema",Malayalam,14:30,Gold,₹160,288,9
Kerala,Kanhangad,"BMS|DeepthiCinemasAC2KDolbyAtmosKanhangad",Malayalam,14:30,Gold,₹150,143,16
Kerala,Palakkad,"BMS|KairaliSreeTheatreChittur",Tamil,14:30,Platinum,₹105,341,5
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,14:30,Platinum,₹150,12,0
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,14:30,Gold,₹110,112,0
Kerala,Kottayi,"BMS|KrvMoviesKottayi",Tamil,14:30,Sofa,₹150,34,3
Kerala,Kottayi,"BMS|KrvMoviesKottayi",Tamil,14:30,FirstClass,₹110,130,1
Kerala,Pandikkad,"PTM|IllamCinemas4KDolbyAtmosPandikkad",Malayalam,14:30,DiamondCircle,₹129.8,253,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,14:30,Balcony,₹129.8,170,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,14:30,FirstClass,₹110,428,9
Kerala,Palakkad,"BMS|AvishkarCinemasDolbyAtmosKottayi",Tamil,14:30,Executive3D,₹210,19,4
Kerala,Palakkad,"BMS|AvishkarCinemasDolbyAtmosKottayi",Tamil,14:30,Standard3D,₹180,171,18
Kerala,Vadakkencherry,"BMS|JayabharathTheatreVadakkencherry",Tamil,14:30,Movies,₹120,367,146
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,14:30,SofaSeat,₹275,23,11
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,14:30,Platinum,₹175,75,31
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,14:30,Gold,₹155,143,20
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,14:30,Silver,₹100,22,0
Kerala,Kanichar,"BMS|DevCinemasKanichar",Malayalam,14:30,Screen1,₹129.8,251,0
Kerala,Kollam,"BMS|AshokCineHouseParavur",Malayalam,14:30,Audi1,₹150,224,52
Kerala,Kondotty,"PTM|KalpakaTheatreKondotty",Malayalam,14:30,Executive,₹110,405,6
TamilNadu,Anaikatti,"PTM|CityCinema2KACAnaikatti",Tamil,14:30,Premium,₹100,236,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,14:30,SunCircle3D,₹220,34,2
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,14:30,MoonCircle3D,₹150,302,23
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,14:30,Recliner,₹180,16,5
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,14:30,FirstClass,₹140,380,12
Kerala,Ottapalam,"PTM|DreamaxCinemas2K71SurroundMayannur",Malayalam,14:30,Executive,₹129.8,200,19
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,14:30,Balcony,₹170,96,0
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,14:30,FamilyLounge,₹270,32,0
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,14:30,Gold,₹140,272,2
Kerala,Poovar,"BMS|MridhangaCineplex4KDolbyAtmosPoovar",Tamil,14:30,Balcony3D,₹230,72,0
Kerala,Poovar,"BMS|MridhangaCineplex4KDolbyAtmosPoovar",Tamil,14:30,Executive3D,₹180,288,11
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,14:30,BoxLeft,₹129.19,26,0
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,14:30,BoxRight,₹129.19,24,17
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,14:30,FirstClasss,₹110,356,327
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,14:35,Recliner3D,₹320,10,2
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,14:35,Sofa3D,₹230,12,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,14:35,Silver3D,₹159.7,161,29
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,14:35,SpecialClass,₹130,344,15
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,14:35,Recliner,₹350,20,0
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,14:35,Sofa,₹200,20,7
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,14:40,Balcony,₹180,211,1
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,14:40,Executive,₹165,73,0
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,14:40,FirstClass,₹149.01,313,7
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,14:40,Recliner3D,₹380,15,2
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,14:40,Sofa3D,₹230,120,32
Kerala,Vadakkencherry,"BMS|KamMoviesVadakkenchery",Tamil,14:45,Platinum3D,₹150,423,5
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,14:45,Lounge,₹330,24,13
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,14:45,Diamond,₹220,243,25
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,14:45,Audi13D,₹190,244,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Recliner,₹450,9,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Prime,₹290,76,51
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Classic,₹240,105,27
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,14:45,Recliner,₹530,54,27
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,14:45,Recliner,₹380,10,8
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,14:45,Prime,₹230,108,107
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,14:45,ClassicPlus,₹210,138,115
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,14:45,Classic,₹120,69,14
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,14:45,Recliner,₹450,55,4
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,14:45,Premium,₹220,169,7
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,14:45,Executive,₹150,75,5
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,14:45,Lounger,₹250,32,5
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,14:45,Platinum,₹250,16,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,14:45,Gold,₹150,171,16
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,14:45,Platinum,₹260,37,10
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,14:45,Gold,₹200,264,26
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,14:45,GoldClass,₹160,150,21
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,14:45,ClubClass,₹140,267,4
Kerala,Alappuzha,"BMS|KairaliSreeTheaterAlappuzha",Malayalam,14:45,Platinum,₹125,305,4
Kerala,Ullikkal,"BMS|SjGCinemas4KDolbyAtmosUlikkal",Malayalam,14:45,Standard3D,₹150,260,47
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Malayalam,14:45,Gold3D,₹190,136,16
Kerala,Cherpulassery,"BMS|DeviCinemasCherpulassery",Malayalam,14:45,Gold,₹125,399,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,14:45,Recliner,₹400,12,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,14:45,Platinum,₹180,84,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,14:45,Diamond,₹110,198,0
Kerala,Chendrapinni,"BMS|SreeMurukaMoviesACChendrapinni",Malayalam,15:00,GoldClass,₹120,258,0
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,15:00,Platinum,₹430,42,13
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,15:00,Gold,₹300,16,5
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,15:00,Executive,₹160,200,75
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,15:00,Economy,₹110,29,7
Kerala,Thrissur,"BMS|SavithaMovieMagicKecheriThrissur",Malayalam,15:00,FirstClass,₹100,309,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,15:00,LuxePrime,₹780,26,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,15:00,Luxe,₹680,24,2
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,15:00,Diamond,₹110,252,0
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,15:00,Balcony,₹129.78,339,1
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,15:00,FirstClass,₹120,525,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,15:00,Platinum,₹300,12,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,15:00,Gold,₹150,405,38
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,15:00,Gold,₹129,625,47
Kerala,Ashtamichira,"PTM|MahalakshmiDreamBigCinemas4KChristieLaserAtmosAshtamichira",Malayalam,15:00,GreenCircle3DChargesInclusive,₹140,106,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,15:00,Platinum,₹180,36,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,15:00,Gold,₹129,388,0
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,15:00,DiamondRecliner3D,₹280,17,7
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,15:00,PlatinumSofa3D,₹230,64,2
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,15:00,Gold3D,₹180,249,49
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,15:00,Silver3D,₹130,70,0
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,15:00,Gold,₹129,311,3
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,15:00,Platinum,₹200,68,13
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,15:00,Platinum,₹170,16,0
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,15:00,Gold,₹129,222,2
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,15:00,Executive3D,₹290,19,0
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,15:00,Platinum3D,₹190,245,11
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,15:00,Platinum3D,₹280,28,5
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,15:00,Gold3D,₹210,265,27
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,15:00,Silver3D,₹190,224,3
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,15:00,Gold3D,₹300,16,3
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,15:00,Platinum,₹140,84,7
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,15:00,Gold,₹110,402,7
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,15:00,Executive,₹80,88,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,15:00,Platinum3D,₹290,22,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,15:00,Gold3D,₹180,168,16
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,15:00,Silver3D,₹159,60,0
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,15:00,GoldCircle,₹160,306,54
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,15:00,SilverCircle,₹140,770,119
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,15:00,Sofa,₹250,23,9
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,15:00,LittileParadise,₹129.8,500,338
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,15:00,Balcony,₹150,67,27
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,15:00,FirstClass,₹130,314,0
Kerala,Manjeri,"BMS|SreedeviCinePalaceManjeri",Malayalam,15:00,Sreedevi,₹170,299,241
Kerala,Perinthalmanna,"PTM|MallikaPlexChithralayaAngadipuram",Malayalam,15:00,Sofa,₹150,14,0
Kerala,Perinthalmanna,"PTM|MallikaPlexChithralayaAngadipuram",Malayalam,15:00,Executive,₹100,180,0
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,15:00,Balcony,₹140,66,0
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,15:00,LuxuryCircle,₹120,395,0
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,15:00,Platinum3D,₹260,17,0
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,15:00,Gold3D,₹180,195,17
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,15:00,PremiumSofa,₹220,21,0
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,15:00,PearlCircle,₹120,314,38
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,15:00,Royal3D,₹250,21,0
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,15:00,Gold3D,₹159,351,7
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,15:00,Screen2,₹110,113,1
Kerala,Goolikkadavu,"BMS|TMaxCineplexGoolikkadavu",Malayalam,15:00,Premium3D,₹130,237,8
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,15:00,Balcony,₹129,112,112
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,15:00,FirstClass,₹110,318,2
Kerala,Kurumassery,"PTM|KripaMovies4KLaserEnhancedDolby71SurroundKurumassery",Malayalam,15:00,GoldCircle,₹110,250,51
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Malayalam,15:00,Gold3D,₹180,225,17
Kerala,Kumily,"BMS|EvmCinemasKumily",Tamil,15:00,RoyalCircle,₹129.19,330,0
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,15:00,Dimond,₹160,126,126
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,15:00,Gold,₹130,235,4
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,15:00,Royal,₹220,21,0
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,15:00,Red,₹129,151,0
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Malayalam,15:10,Classic,₹165,325,84
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,15:10,RoyalRecliner,₹380,14,8
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,15:10,Club,₹220,256,42
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,15:10,Royal,₹220,51,44
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,15:10,Executive,₹160,36,0
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,15:10,GoldenCircle,₹160,228,2
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,15:10,SilverCircle,₹140,502,3
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,15:15,Lounge,₹250,44,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,15:15,GoldClass,₹170,182,45
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,15:15,ClubClass,₹150,263,9
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,15:15,Platinum,₹129.8,230,131
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,15:15,RoyalSofa3D,₹250,15,0
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,15:15,Premium3D,₹180,56,6
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,15:15,Club3D,₹160,54,6
